Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed1,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed2,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentGCEvents; com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.DoubleData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed3,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed3,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentGCEvents; com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,applicationStoppedMixedLine,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,applicationStoppedMixedLine,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTimestamp
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,applicationTimeMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,applicationTimeMixed,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTimestamp
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,gcRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,gcRemark,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,gcRemarkWithDateTimeStamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,gcRemarkWithDateTimeStamp,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printTenuringDistribution,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printApplicationTimePrintTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printApplicationTimePrintTenuringDistribution,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTotal; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,simpleLogCleanUpNoMemory,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,simpleLogCleanUpNoMemory,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printHeapAtGcWithConcurrentEvents,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printHeapAtGcWithConcurrentEvents,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printPrintHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printPrintHeapAtGC,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.math.DoubleData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printAdaptiveSizePolicyPrintReferencePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printAdaptiveSizePolicyPrintReferencePolicy,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printReferencePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printReferencePolicy,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printDetailsWithoutTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printDetailsWithoutTimestamp,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printSimpleToSpaceOverflow,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printSimpleToSpaceOverflow,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,pauseWithComma,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,pauseWithComma,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testYoungToSpaceOverflowInitialMarkOriginalOrder,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testYoungToSpaceOverflowInitialMarkReverseOrder,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printGCApplicationStoppedTimeTenuringDist,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printGCApplicationStoppedTimeTenuringDist,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause; com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.GCModel.getThroughput
