Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSConcurrentModeFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCmsScavengeBeforeRemark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCmsScavengeBeforeRemark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (parseGcDefaults) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (parseGcDefaults) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (parseGcAllSafepointOsCpu) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (parseGcAllSafepointOsCpu) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (parseGcAllSafepointOsCpu) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getVmOperationPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (testParseUnknownLineFormat) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPreUsed
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (testParseUnknownLineFormat) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPostUsed; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (testParseUnknownLineFormat) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTotal
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGcEventPhases
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_2_2,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM1_3_1,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM1_4_2,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderHPUX1_4_1,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (testPrintGCCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (testPrintGCCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTimestamp; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (testPrintGCCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicyPrintGCCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicyPrintGCCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTimestamp; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicyPrintGCCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (testPrintWithoutUseAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (testPrintWithoutUseAdaptiveSizePolicyFullGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (cmsRemarkWithTimestamps) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (cmsRemarkWithTimestamps) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (cmsWithoutTimestamps) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (cmsWithoutTimestamps) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (parallelAdaptiveReference) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (parallelAdaptiveReference) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (parallelReference) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (parallelReference) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (serialPrintReferenceGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (serialPrintReferenceGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (serialPrintReferenceGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getHeapAllocatedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,Law of Demeter violation,The tool detected the smell in this method (serialPrintReferenceGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getYoungAllocatedSizes; com.tagtraum.perf.gcviewer.math.IntData.getMax
